Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000251,540,FALSE,Rx,0,8,10,0,FF,0,FF,0,2,0
1000252,000001AC,FALSE,Rx,0,8,CD,3,10,0,69,25,0,92
1000253,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,70,1D
1000254,000003A0,FALSE,Rx,0,8,CC,3,0,0,0,0,0,CF
1000255,000000C2,FALSE,Rx,0,8,0,80,0,0,80,30,E9,4F
1000256,000000D0,FALSE,Rx,0,6,57,96,0,30,1,F0,0,0
1000257,0000038A,FALSE,Rx,0,4,68,80,C8,20,0,0,0,0
1000258,000003D0,FALSE,Rx,0,6,0,81,0,0,0,79,0,0
1000259,000003D2,FALSE,Rx,0,7,73,41,33,0,1,0,0,0
1000260,000004A0,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000261,000004A8,FALSE,Rx,0,8,0,40,7,80,0,20,30,D7
1000262,000005A0,FALSE,Rx,0,8,2B,1,0,3F,0,0,50,2B
1000263,368,FALSE,Rx,0,8,F7,6,8,FE,7,FE,FE,0
1000264,320,FALSE,Rx,0,8,22,30,0,1,0,1,0,AF
1000265,000005C0,FALSE,Rx,0,8,7,0,0,A6,21,0,8,88
1000266,390,FALSE,Rx,0,8,3,0,50,0,40,20,0,0
1000267,392,FALSE,Rx,0,8,48,40,1,1,0,0,0,0
1000268,393,FALSE,Rx,0,8,92,0,0,0,0,0,0,0
1000269,570,FALSE,Rx,0,5,C7,20,92,4F,80,0,0,0
1000270,000005D0,FALSE,Rx,0,8,C0,4,61,8F,39,59,C0,0
1000271,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,14,0
1000272,280,FALSE,Rx,0,8,40,0B,0,0,11,0,0C,11
1000273,284,FALSE,Rx,0,6,5,5,0,0,0,0,0,0
1000274,000000AE,FALSE,Rx,0,8,80,81,0,0,0,0,1,0
1000275,288,FALSE,Rx,0,8,4E,BB,0,0,0,7B,A0,6
1000276,000001A0,FALSE,Rx,0,8,0,43,0,0,FE,FE,0,98
1000277,380,FALSE,Rx,0,8,0,7D,0,0,0,0,0,16
1000278,000002A0,FALSE,Rx,0,8,0,0,0,6D,0,0,80,ED
1000279,480,FALSE,Rx,0,8,70,20,96,8B,19,88,0,DC
1000280,488,FALSE,Rx,0,8,AE,11,11,7F,FE,0,FF,D0
1000281,0000048A,FALSE,Rx,0,8,52,0,0,2,0,0,0,50
1000282,000000C2,FALSE,Rx,0,8,0,80,0,0,80,40,12,3F
1000283,000000D0,FALSE,Rx,0,6,66,A7,0,30,1,F0,0,0
