Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1000228,000005F7,FALSE,Rx,0,4,0,0,0,0,0,0,0,0
1000229,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,3C,0
1000230,540,FALSE,Rx,0,8,70,0,FF,0,FF,0,2,0
1000231,000005C0,FALSE,Rx,0,8,0A,0,0,A6,21,0,88,5
1000232,520,FALSE,Rx,0,8,F9,87,1,53,C6,B9,A1,2
1000233,000000C2,FALSE,Rx,0,8,0,0,0,0,0,22,86,DD
1000234,000000D0,FALSE,Rx,0,6,0,F0,0,30,0,C0,0,0
1000235,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000236,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,1F
1000237,284,FALSE,Rx,0,6,6,6,0,0,0,0,0,0
1000238,288,FALSE,Rx,0,8,4E,52,0,0,0,8C,A0,0B
1000239,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000240,480,FALSE,Rx,0,8,70,2C,0,0,0,88,0,D4
1000241,488,FALSE,Rx,0,8,DC,1F,0,80,7C,0,FF,C0
1000242,0000048A,FALSE,Rx,0,8,62,0,0,2,0,0,0,60
1000243,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000244,368,FALSE,Rx,0,8,F8,9,8,FE,7,FE,FE,0
1000245,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,44,0
1000246,540,FALSE,Rx,0,8,80,0,FF,0,FF,0,2,0
1000247,000003D4,FALSE,Rx,0,8,88,89,1,0,8,0,0,0
1000248,000000D2,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1000249,739,FALSE,Rx,0,7,1,3,5,0,4,0,0,0
1000250,320,FALSE,Rx,0,8,22,20,0,1,0,0C,0,B9
1000251,000000C2,FALSE,Rx,0,8,0,0,0,0,0,32,A3,CD
1000252,000000D0,FALSE,Rx,0,6,F0,0,0,30,0,C0,0,0
1000253,280,FALSE,Rx,0,8,40,0,0,0,0B,0,19,1F
1000254,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000255,488,FALSE,Rx,0,8,CC,1F,0,80,7C,0,FF,D0
1000256,000002B7,FALSE,Rx,0,8,34,4,0,0,0,0,30,0
1000257,0000044C,FALSE,Rx,0,8,5B,FE,FF,45,58,2,5,40
1000258,50,FALSE,Rx,0,4,0,AD,A8,5,0,0,0,0
1000259,550,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1000260,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,4C,0
1000261,540,FALSE,Rx,0,8,90,0,FF,0,FF,0,2,0
1000262,000005C0,FALSE,Rx,0,8,0B,0,0,A6,21,0,88,4
1000263,000000D0,FALSE,Rx,0,6,E0,10,0,30,0,C0,0,0
1000264,000000C2,FALSE,Rx,0,8,0,0,0,0,0,42,58,BD
1000265,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000266,280,FALSE,Rx,0,8,41,0,0,0,0B,0,19,1F
1000267,284,FALSE,Rx,0,6,7,7,0,0,0,0,0,0
1000268,288,FALSE,Rx,0,8,4E,52,0,0,0,91,A0,0B
1000269,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000270,480,FALSE,Rx,0,8,70,2C,0,0,0,88,0,D4
1000271,488,FALSE,Rx,0,8,F7,1F,0B,80,7C,0,FF,E0
1000272,0000048A,FALSE,Rx,0,8,72,0,0,2,0,0,0,70
1000273,588,FALSE,Rx,0,8,E8,0,80,0,0,0,0,1
1000274,368,FALSE,Rx,0,8,FB,0A,8,FE,7,FE,FE,0
1000275,0000038A,FALSE,Rx,0,4,D8,80,78,20,0,0,0,0
1000276,440,FALSE,Rx,0,8,20,0,0,FE,7F,1,54,0
1000277,540,FALSE,Rx,0,8,A0,0,FF,0,FF,0,2,0
1000278,000000D2,FALSE,Rx,0,5,1,1,0,0,0,0,0,0
1000279,000003D4,FALSE,Rx,0,8,8B,8A,1,0,8,0,0,0
1000280,320,FALSE,Rx,0,8,22,20,0,1,0,0D,0,B9
1000281,000000C2,FALSE,Rx,0,8,0,0,0,0,0,52,7D,AD
1000282,000000D0,FALSE,Rx,0,6,D0,20,0,30,0,C0,0,0
1000283,280,FALSE,Rx,0,8,41,0,0,0,0B,0,19,1F
1000284,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000285,488,FALSE,Rx,0,8,E7,1F,0B,80,7C,0,FF,F0
1000286,497,FALSE,Rx,0,8,0,0,0,0,74,46,0,F8
1000287,0000044C,FALSE,Rx,0,8,4B,FE,FF,45,58,2,5,50
1000288,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1000289,676,FALSE,Rx,0,2,16,41,0,0,0,0,0,0
1000290,50,FALSE,Rx,0,4,0,AD,B8,15,0,0,0,0
1000291,0000056A,FALSE,Rx,0,8,AF,10,8,FF,18,0,0,50
1000292,366,FALSE,Rx,0,8,55,5,0,0,0,0,80,D0
1000293,000006DA,FALSE,Rx,0,8,80,46,42,81,3,1,0A,0
1000294,440,FALSE,Rx,0,8,20,80,0,FE,80,0,DC,0
1000295,540,FALSE,Rx,0,8,B0,0,FF,0,FF,0,12,0
1000296,000005C0,FALSE,Rx,0,8,0C,0,0,A6,21,0,88,3
1000297,0000051A,FALSE,Rx,0,8,5,20,0,1,8,40,0,2
1000298,000000C2,FALSE,Rx,0,8,0,0,0,0,0,62,12,9D
1000299,000000D0,FALSE,Rx,0,6,C0,30,0,30,0,C0,0,0
1000300,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1000301,280,FALSE,Rx,0,8,41,0,0,0,0B,0,19,1F
1000302,284,FALSE,Rx,0,6,8,8,0,0,0,0,0,0
1000303,288,FALSE,Rx,0,8,8A,52,0,0,0,91,A0,0B
1000304,380,FALSE,Rx,0,8,0,52,0,0,0,0,0,16
1000305,392,FALSE,Rx,0,8,8,0,0,1,0,0,0,0
1000306,000003D0,FALSE,Rx,0,6,0,81,0,10,0,54,0,0
1000307,000003D2,FALSE,Rx,0,7,71,43,33,0,1,0,0,0
1000308,480,FALSE,Rx,0,8,84,2C,0,0,0,88,0,20
1000309,488,FALSE,Rx,0,8,E8,1F,0B,80,7C,0,0,0
1000310,0000048A,FALSE,Rx,0,8,82,0,0,2,0,0,0,80
1000311,570,FALSE,Rx,0,5,C7,A0,8C,4F,80,0,0,0
